Item 1,Item 2,Item 3,Metric,Price
"Bistro French Onion Soup, Bowl","Bacon Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Brioche",10.91531,17.67
"Sausage, Egg & Cheese on Brioche","Broccoli Cheddar Soup, Bread Bowl",Bear Claw,10.91574,15.97
"Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","Bacon Mac & Cheese, Bread Bowl",Chocolate Chip Muffie,10.91952,10.57
"The Italian on Artisan Ciabatta, Whole",Pumpkin Muffin,"Sausage, Egg & Cheese on Brioche",10.91983,18.47
"Sausage, Scrambled Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Large",Sesame Bagel,10.92009,15.43
Brioche Roll,"Green Goddess Cobb Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Bread Bowl",10.9222,19.07
Blueberry Muffin with Fresh Blueberries,"Baja Mac & Cheese, Bread Bowl",Lentil Quinoa Broth Bowl wtih Cage-Free Egg,10.93702,16.57
"Bacon Mac & Cheese, Bread Bowl",Lentil Quinoa Broth Bowl with Chicken,Scrambled Egg & Cheese on Artisan Ciabatta,10.93709,19.37
"New England Clam Chowder, Bread Bowl",Cheese Pastry,"Green Goddess Cobb Salad with Chicken, Whole",10.94231,15.77
"Mac & Cheese, Bread Bowl",Scrambled Egg & Cheese on Artisan Ciabatta,"Steak & White Cheddar Panini on Artisan Ciabatta, Half",10.94446,16.87
"Sausage, Scrambled Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Small","Bistro French Onion Soup, Bread Bowl",10.94499,16.669999999999998
Egg & Cheese on Artisan Ciabatta,"BBQ Chicken Mac & Cheese, Bread Bowl",Triple Berry Scone,10.95192,13.07
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",Cranberry Orange Muffin,"Mac & Cheese, Large",10.9526,13.57
"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Sausage, Egg & Cheese on Brioche","Tuna Salad Sandwich on Black Pepper Focaccia, Whole",10.95348,22.07
Cobblestone,"New England Clam Chowder, Bread Bowl",Scrambled Egg & Cheese on Artisan Ciabatta,10.95369,12.670000000000002
"Bacon Mac & Cheese, Bread Bowl",Scrambled Egg & Cheese on Artisan Ciabatta,Soba Noodle Bowl with Chicken,10.95464,19.369999999999997
Orange Scone,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Green Goddess Cobb Salad with Chicken, Whole",10.95613,19.169999999999998
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Sausage, Egg & Cheese on Brioche","Turkey Sandwich on Whole Grain, Whole",10.96029,17.77
"Mac & Cheese, Bread Bowl",Four Cheese Souffle,"Caesar Salad with Chicken, Whole",10.96252,16.57
"Sausage, Scrambled Egg & Cheese on Brioche","Bacon Mac & Cheese, Large",Whole Grain Bagel,10.96452,15.43
"Green Goddess Cobb Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Large",Triple Chocolate Cookie with Walnuts,10.97075,18.470000000000002
"Baja Mac & Cheese, Large","Bacon, Egg & Cheese on Artisan Ciabatta",Cranberry Orange Muffin,10.97108,18.17
"Four Cheese Grilled Cheese on Country Rustic, Half","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","BBQ Chicken Mac & Cheese, Bread Bowl",10.97761,13.670000000000002
"Low-Fat Chicken Noodle Soup, Bread Bowl","Sausage, Egg & Cheese on Brioche",Cinnamon Roll,10.98419,16.07
"Bacon Mac & Cheese, Large","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Southwest Chile Lime Ranch Salad with Chicken, Half",10.98467,20.07
"Broccoli Cheddar Soup, Bread Bowl",Steak & Egg on Everything Bagel,Spinach & Bacon Souffle,10.9902,9.33
"Bacon, Scrambled Egg & Cheese on Brioche","Bistro French Onion Soup, Bread Bowl","Southwest Chile Lime Ranch Salad with Chicken, Whole",10.99264,16.67
"Sausage, Egg & Cheese on Brioche","Bacon Mac & Cheese, Large",Soba Noodle Bowl with Edamame Blend,10.99508,24.17
"Bacon, Scrambled Egg & Cheese on Brioche","Roasted Turkey & Avocado BLT on Country Rustic, Whole","Cream of Chicken & Wild Rice Soup, Bread Bowl",10.99986,20.47
Cherry Pastry,"Baja Mac & Cheese, Bread Bowl",Lentil Quinoa Broth Bowl wtih Cage-Free Egg,11.00346,16.869999999999997
"New England Clam Chowder, Bowl",Spinach & Artichoke Souffle,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",11.00819,19.07
"Steak & White Cheddar Panini on Artisan Ciabatta, Half","BBQ Chicken Mac & Cheese, Large",Four Cheese Souffle,11.01656,18.67
Lentil Quinoa Broth Bowl wtih Cage-Free Egg,Pumpkin Cookie,"Baja Mac & Cheese, Bread Bowl",11.01796,15.77
"Mediterranean Veggie Sandwich on Tomato Basil, Whole","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","Bacon Mac & Cheese, Large",11.02284,17.369999999999997
Greek Yogurt with Mixed Berries & Granola,"BBQ Chicken Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Brioche",11.02376,16.57
"Steak & Arugula on Sourdough, Whole","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","New England Clam Chowder, Bread Bowl",11.02577,17.57
"Greek Salad, Whole","BBQ Chicken Mac & Cheese, Bread Bowl",Egg & Cheese on Artisan Ciabatta,11.03428,16.57
Steak & Scrambled Egg on Everything Bagel,"Heritage Ham & Swiss Sandwich on Country Rustic, Half","BBQ Chicken Mac & Cheese, Large",11.0357,13.73
"Broccoli Cheddar Soup, Bread Bowl","Baja Mac & Cheese, Small",Steak & Scrambled Egg on Everything Bagel,11.0429,11.330000000000002
"Baja Mac & Cheese, Bread Bowl","Roasted Turkey & Avocado BLT on Country Rustic, Half","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",11.04443,15.17
"Mac & Cheese, Bread Bowl","Sausage, Egg & Cheese on Brioche","Four Cheese Grilled Cheese on Country Rustic, Half",11.05701,18.67
"BBQ Chicken Flatbread, 1 Flatbread","Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",11.06145,13.97
Wild Blueberry Scone,"Baja Mac & Cheese, Bread Bowl",Lentil Quinoa Broth Bowl wtih Cage-Free Egg,11.06595,16.77
"Bacon Mac & Cheese, Bread Bowl",Egg & Cheese on Artisan Ciabatta,"BBQ Chicken Flatbread, 1 Flatbread",11.06828,15.47
"Mac & Cheese, Bread Bowl","Green Goddess Cobb Salad with Chicken, Whole",French Croissant,11.06967,16.770000000000003
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Green Goddess Cobb Salad with Chicken, Half","BBQ Chicken Flatbread, 2 Flatbreads",11.07854,19.47
"Bacon Mac & Cheese, Bread Bowl","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",Brioche Roll,11.0797,16.27
Candy Cookie,"BBQ Chicken Mac & Cheese, Large",Ham & Swiss Souffle,11.08062,16.37
"Bacon, Scrambled Egg & Cheese on Brioche","Bistro French Onion Soup, Bread Bowl",Cinnamon Roll,11.08155,14.469999999999999
"Vegetarian Creamy Tomato Soup, Bread Bowl","Fuji Apple Salad with Chicken, Whole","Sausage, Scrambled Egg & Cheese on Brioche",11.08671,20.17
Asiago Cheese Bagel,"Baja Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Brioche",11.10069,16.87
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Broccoli Cheddar Soup, Bread Bowl","Bacon, Scrambled Egg & Cheese on Brioche",11.10344,19.37
"Bacon Turkey Bravo Sandwich on Tomato Basil, Half","Bacon, Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Bread Bowl",11.11033,19.67
"Steel Cut Oatmeal with Almonds, Quinoa & Honey","BBQ Chicken Mac & Cheese, Large","Sausage, Scrambled Egg & Cheese on Brioche",11.11086,18.57
Chocolate Chipper Cookie,"Green Goddess Cobb Salad with Chicken, Whole","Baja Mac & Cheese, Large",11.11256,17.77
"Sausage, Egg & Cheese on Brioche","Broccoli Cheddar Soup, Bread Bowl","Bacon Mac & Cheese, Small",11.13848,18.270000000000003
"Bacon, Scrambled Egg & Cheese on Brioche","Broccoli Cheddar Soup, Bread Bowl","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",11.14756,18.87
"Southwest Chile Lime Ranch Salad with Chicken, Whole","Bacon Mac & Cheese, Bread Bowl","Low-Fat Chicken Noodle Soup, Cup",11.15049,15.27
Egg & Cheese on Artisan Ciabatta,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",11.15242,22.57
"Frontega Chicken Panini on Sea Salt Focaccia, Half","New England Clam Chowder, Bread Bowl","Sausage, Scrambled Egg & Cheese on Brioche",11.15466,17.37
"Caesar Salad, Whole",Steak & Egg on Everything Bagel,"BBQ Chicken Mac & Cheese, Large",11.15673,15.129999999999999
"BBQ Chicken Mac & Cheese, Bread Bowl","Napa Almond Chicken Salad Sandwich on Country Rustic, Half","Bacon, Egg & Cheese on Brioche",11.16591,19.270000000000003
"Baja Mac & Cheese, Large","Sausage, Egg & Cheese on Brioche",Lentil Quinoa Broth Bowl with Chicken,11.16749,24.67
Steak & Scrambled Egg on Everything Bagel,"Mac & Cheese, Large",Cranberry Orange Muffin,11.16799,11.23
"Vegetarian Creamy Tomato Soup, Bread Bowl","BBQ Chicken Mac & Cheese, Small","Sausage, Scrambled Egg & Cheese on Brioche",11.16979,16.67
"Bacon Mac & Cheese, Large",Cobblestone,Lentil Quinoa Broth Bowl wtih Cage-Free Egg,11.17339,18.869999999999997
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",11.17436,19.47
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Bistro French Onion Soup, Bread Bowl","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",11.18103,12.07
"Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","BBQ Chicken Mac & Cheese, Large","Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",11.18496,12.030000000000001
"Baja Mac & Cheese, Large",Soba Noodle Bowl with Chicken,"Sausage, Egg & Cheese on Brioche",11.18503,24.67
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half","Baja Mac & Cheese, Large","Green Goddess Cobb Salad with Chicken, Whole",11.19664,21.97
"Southwest Chile Lime Ranch Salad with Chicken, Half","Bacon Mac & Cheese, Large",Steak & Scrambled Egg on Everything Bagel,11.20006,17.73
"Bacon Mac & Cheese, Large","Bacon, Egg & Cheese on Artisan Ciabatta",Kids Grilled Cheese on Classic White Bread,11.208,20.27
"Mac & Cheese, Bread Bowl",Blueberry Muffin with Fresh Blueberries,Scrambled Egg & Cheese on Artisan Ciabatta,11.20834,13.07
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","BBQ Chicken Flatbread, 2 Flatbreads",11.20878,17.67
"Vegetarian Creamy Tomato Soup, Bread Bowl","Southwest Chile Lime Ranch Salad with Chicken, Whole","Bacon, Scrambled Egg & Cheese on Brioche",11.21745,16.67
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",11.21848,18.97
"Baked Potato Soup, Bowl","Bacon Mac & Cheese, Large","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",11.2208,16.67
"The Italian on Artisan Ciabatta, Whole","Sausage, Scrambled Egg & Cheese on Brioche",Cobblestone,11.22831,17.37
"The Italian on Artisan Ciabatta, Whole","Southwest Chile Lime Ranch Salad with Chicken, Whole","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",11.23827,16.27
"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Ham, Egg, Cheese & Roasted Tomato on Whole Grain Farmstyle Bread","Baked Potato Soup, Bread Bowl",11.23842,13.969999999999999
Kids Low-Fat Chicken Noodle Soup,Cinnamon Roll,"Bacon Mac & Cheese, Bread Bowl",11.23939,13.07
"Bacon, Scrambled Egg & Cheese on Brioche","Four Cheese Grilled Cheese on Country Rustic, Whole","Broccoli Cheddar Soup, Bread Bowl",11.2472,18.07
"Sausage, Scrambled Egg & Cheese on Brioche","Greek Salad, Half","BBQ Chicken Mac & Cheese, Bread Bowl",11.24727,16.97
"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","Fuji Apple Salad with Chicken, Whole","The Italian on Artisan Ciabatta, Whole",11.24781,21.77
Scrambled Egg & Cheese on Brioche,"Bacon Mac & Cheese, Bread Bowl",Kids Peanut Butter & Jelly on Whole Grain Bread,11.24899,18.27
"Caesar Salad, Whole","Bacon Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",11.24987,15.07
"Baja Mac & Cheese, Bread Bowl","Green Goddess Cobb Salad with Chicken, Whole",Pastry Ring,11.25264,22.57
"BBQ Chicken Flatbread, 2 Flatbreads","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",11.2529,17.17
Chicken Tortellini Alfredo,"Roasted Turkey & Avocado BLT on Country Rustic, Whole","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",11.25849,21.97
"Bacon, Egg & Cheese on Brioche","Bacon Mac & Cheese, Bread Bowl",Chocolate Chip Muffie,11.26282,15.57
Kids Broccoli Cheddar Soup,"Bacon Mac & Cheese, Bread Bowl","Sausage, Egg & Cheese on Brioche",11.26657,18.270000000000003
"Mac & Cheese, Bread Bowl",Cherry Pastry,Scrambled Egg & Cheese on Artisan Ciabatta,11.27478,13.370000000000001
"Turkey Sandwich on Whole Grain, Whole","Ham, Egg, Cheese & Roasted Tomato on Whole Grain Farmstyle Bread","Mac & Cheese, Bread Bowl",11.27688,7.970000000000001
Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Chicken Tortellini Alfredo,11.27807,25.169999999999995
Kids Low-Fat Chicken Noodle Soup,"Baja Mac & Cheese, Bread Bowl","Roasted Turkey & Avocado BLT on Country Rustic, Whole",11.27876,19.07
Blueberry Muffin with Fresh Blueberries,Four Cheese Souffle,"BBQ Chicken Mac & Cheese, Large",11.28044,14.870000000000001
"Modern Greek Salad with Quinoa, Whole","BBQ Chicken Mac & Cheese, Large",Lentil Quinoa Broth Bowl wtih Cage-Free Egg,11.28111,22.27
"Mac & Cheese, Bread Bowl",Scrambled Egg & Cheese on Artisan Ciabatta,Pumpkin Cookie,11.28927,12.27
Asiago Cheese Bagel,"Sausage, Scrambled Egg & Cheese on Brioche","Bacon Mac & Cheese, Large",11.30061,18.869999999999997
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",Egg & Cheese on Brioche,"Broccoli Cheddar Soup, Bread Bowl",11.30617,22.57
"Vegetarian Creamy Tomato Soup, Bread Bowl","Bacon, Scrambled Egg & Cheese on Brioche",Cinnamon Roll,11.30636,14.469999999999999
"BBQ Chicken Mac & Cheese, Bread Bowl","Sausage, Scrambled Egg & Cheese on Brioche",Kids Greek Salad,11.31394,16.97
Egg & Cheese on Artisan Ciabatta,Cinnamon Crunch Scone,"Baja Mac & Cheese, Large",11.31426,15.07
"Four Cheese Grilled Cheese on Country Rustic, Whole","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",11.31811,18.169999999999998
"Four Cheese Grilled Cheese on Country Rustic, Half","Bacon, Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Bread Bowl",11.32092,18.67
"Mac & Cheese, Large","Baked Potato Soup, Bread Bowl","Low-Fat Chicken Noodle Soup, Bowl",11.32133,18.57
Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"BBQ Chicken Mac & Cheese, Large",Frozen Mocha,11.32505,20.97
"The Italian on Artisan Ciabatta, Whole","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",Cinnamon Roll,11.32717,14.07
"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","BBQ Chicken Mac & Cheese, Small","The Italian on Artisan Ciabatta, Whole",11.3309,18.27
"Sausage, Egg & Cheese on Brioche",Kids Baked Potato Soup,"BBQ Chicken Mac & Cheese, Bread Bowl",11.33235,18.270000000000003
"Ham, Scrambled Egg & Cheese on Whole Grain Farmstyle Bread","Baked Potato Soup, Bread Bowl","Low-Fat Chicken Noodle Soup, Bread Bowl",11.33612,11.57
"Mac & Cheese, Bread Bowl",Scrambled Egg & Cheese on Artisan Ciabatta,Wild Blueberry Scone,11.33727,13.27
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",Lentil Quinoa Broth Bowl wtih Cage-Free Egg,"Mac & Cheese, Large",11.34474,25.47
Scrambled Egg & Cheese on Artisan Ciabatta,Frozen Caramel,"New England Clam Chowder, Bread Bowl",11.34485,14.77
"BBQ Chicken Mac & Cheese, Large",Four Cheese Souffle,Cherry Pastry,11.34689,15.17
"New England Clam Chowder, Bread Bowl","Sausage, Egg & Cheese on Brioche","Asian Sesame Salad with Chicken, Whole",11.34739,21.07
"Bacon, Egg & Cheese on Artisan Ciabatta","Bacon Mac & Cheese, Large",Apple Crunch Muffin,11.35057,18.17
"BBQ Chicken Flatbread, 2 Flatbreads","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","Four Cheese Grilled Cheese on Country Rustic, Whole",11.35253,16.37
"Caesar Salad with Chicken, Half","BBQ Chicken Mac & Cheese, Bread Bowl","Green Goddess Cobb Salad with Chicken, Whole",11.35471,18.37
"Ham, Scrambled Egg, Cheese & Roasted Tomato on Whole Grain Farmstyle Bread","Baked Potato Soup, Bread Bowl","Low-Fat Chicken Noodle Soup, Bread Bowl",11.35632,11.57
Four Cheese Souffle,Pumpkin Cookie,"BBQ Chicken Mac & Cheese, Large",11.36138,14.07
"Bacon, Egg & Cheese on Brioche","Bacon Mac & Cheese, Large","Mediterranean Veggie Sandwich on Tomato Basil, Whole",11.36615,22.37
Pecan Braid,"Baja Mac & Cheese, Large","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",11.36855,13.67
"Bacon, Egg & Cheese on Brioche","Steak & Arugula on Sourdough, Whole","New England Clam Chowder, Bread Bowl",11.36908,22.57
"Bacon Mac & Cheese, Large","Roasted Turkey & Avocado BLT on Country Rustic, Half","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",11.38464,19.17
"Bacon, Egg & Cheese on Brioche","Roasted Turkey & Avocado BLT on Country Rustic, Half","Baja Mac & Cheese, Bread Bowl",11.38774,20.17
"New England Clam Chowder, Cup","Bacon Mac & Cheese, Large",Kids Baja Mac & Cheese,11.39002,28.97
"Steak & Arugula on Sourdough, Half","Sausage, Egg & Cheese on Brioche","Baja Mac & Cheese, Bread Bowl",11.39095,20.57
"Bistro French Onion Soup, Bread Bowl","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",Steak & Scrambled Egg on Everything Bagel,11.39642,9.73
Egg & Cheese on Artisan Ciabatta,Chocolate Pastry,"Baja Mac & Cheese, Bread Bowl",11.39678,13.17
Four Cheese Souffle,"Bacon Mac & Cheese, Bread Bowl",Kids New England Clam Chowder,11.39735,14.77
Pecan Roll,"Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",Pecan Roll,11.40349,10.37
"Mac & Cheese, Bread Bowl","Bacon, Egg & Cheese on Brioche","BBQ Chicken Flatbread, 1 Flatbread",11.40476,18.97
"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel","Vegetarian Creamy Tomato Soup, Bread Bowl",11.40584,12.07
Four Cheese Souffle,"BBQ Chicken Mac & Cheese, Large",Wild Blueberry Scone,11.40937,15.07
"Broccoli Cheddar Soup, Bread Bowl",Steak & Egg on Everything Bagel,Steak & Egg on Everything Bagel,11.41035,7.39
"Sausage, Scrambled Egg & Cheese on Brioche","BBQ Chicken Mac & Cheese, Bread Bowl",Kids Vegetarian Creamy Tomato Soup,11.41178,16.669999999999998
"Roasted Turkey & Avocado BLT on Country Rustic, Whole",Scrambled Egg & Cheese on Artisan Ciabatta,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",11.41283,22.27
"Mac & Cheese, Large","Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Bacon, Egg & Cheese on Artisan Ciabatta",11.41486,22.369999999999997
"Low-Fat Chicken Noodle Soup, Cup","Mac & Cheese, Bread Bowl",Chicken Tortellini Alfredo,11.41531,18.47
Scrambled Egg & Cheese on Artisan Ciabatta,"Modern Greek Salad with Quinoa, Whole","Baja Mac & Cheese, Large",11.41695,18.770000000000003
Chocolate Chip Muffie,"Green Goddess Cobb Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Large",11.42692,17.37
"Sausage, Scrambled Egg & Cheese on Brioche",Triple Berry Scone,"New England Clam Chowder, Bread Bowl",11.42817,14.27
"Ham, Egg & Cheese on Whole Grain Farmstyle Bread","Frontega Chicken Panini on Sea Salt Focaccia, Whole","Broccoli Cheddar Soup, Bread Bowl",11.42878,18.97
"Broccoli Cheddar Soup, Bread Bowl","Roasted Turkey & Avocado BLT on Country Rustic, Whole",Scrambled Egg & Cheese on Brioche,11.43003,22.07
"Bacon Turkey Bravo Sandwich on Tomato Basil, Half","BBQ Chicken Mac & Cheese, Large","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta",11.43193,18.67
Steak & Scrambled Egg on Everything Bagel,"Baked Potato Soup, Bowl","Bacon Mac & Cheese, Large",11.43618,14.33
"Southwest Chile Lime Ranch Salad with Chicken, Whole","Sausage, Scrambled Egg & Cheese on Artisan Ciabatta","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",11.44482,18.77
"Bacon, Scrambled Egg & Cheese on Brioche","Frontega Chicken Panini on Sea Salt Focaccia, Half","Mac & Cheese, Bread Bowl",11.44576,18.07
Scrambled Egg & Cheese on Artisan Ciabatta,Frozen Mocha,"Baja Mac & Cheese, Large",11.4609,17.47
"Bacon Mac & Cheese, Bread Bowl",Chocolate Chipper Cookie,Scrambled Egg & Cheese on Artisan Ciabatta,11.46273,12.670000000000002
"Mac & Cheese, Large","Green Goddess Cobb Salad with Chicken, Whole","Steak & Arugula on Sourdough, Whole",11.46421,25.07
"Sausage, Scrambled Egg & Cheese on Brioche","Baja Mac & Cheese, Large","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half",11.46474,20.97
"Baja Mac & Cheese, Bread Bowl","Bacon, Scrambled Egg & Cheese on Artisan Ciabatta",Oatmeal Raisin Cookie with Berries,11.48395,10.97
Double Fudge Brownie,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Sausage, Scrambled Egg & Cheese on Brioche",11.48632,17.669999999999998
